Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD),Change%
BTC,3/2/2019,3804.41917,3806.691513,3819.194356,3759.409216,-0.001887078
BTC,3/3/2019,3782.664101,3807.845756,3818.695481,3766.242048,-0.005718368
BTC,3/4/2019,3689.862893,3783.355063,3804.353616,3663.477743,-0.024533293
BTC,3/5/2019,3832.080885,3701.049871,3866.718704,3688.697154,0.038542893
BTC,3/6/2019,3848.95637,3832.592429,3881.96577,3802.516054,0.004403739
BTC,3/7/2019,3859.839983,3848.956367,3890.745492,3827.670303,0.002827679
BTC,3/8/2019,3828.371904,3859.800616,3917.997566,3778.516481,-0.00815269
BTC,3/9/2019,3898.86846,3841.887138,3948.88414,3832.144912,0.018414239
BTC,3/10/2019,3899.655869,3916.756192,3921.934211,3865.915781,0.000201958
BTC,3/11/2019,3851.24919,3899.459274,3913.45552,3819.928943,-0.012413064
BTC,3/12/2019,3866.295946,3851.623882,3879.971604,3795.675857,0.003906981
BTC,3/13/2019,3846.274442,3866.295957,3873.719094,3823.808796,-0.005178472
BTC,3/14/2019,3855.744363,3846.27445,3897.72571,3792.391914,0.002462102
BTC,3/15/2019,3892.052301,3855.744324,3908.278294,3843.448963,0.009416583
BTC,3/16/2019,3985.851236,3892.052229,4033.682777,3891.818369,0.024100122
BTC,3/17/2019,3970.389045,3989.536665,3992.605506,3931.58218,-0.003879269
BTC,3/18/2019,3974.415764,3970.383597,4020.892414,3931.674029,0.001014188
BTC,3/19/2019,3996.037131,3970.281987,4020.007072,3949.892921,0.005440137
BTC,3/20/2019,4027.787395,3996.037055,4034.526497,3964.793637,0.007945438
BTC,3/21/2019,3974.811429,4026.588651,4053.538056,3904.836084,-0.013152622
BTC,3/22/2019,3987.305225,3974.811248,4002.532316,3957.944316,0.003143242
BTC,3/23/2019,3977.707443,3977.276039,4006.984568,3961.802425,-0.002407085
BTC,3/24/2019,3968.438701,3977.707443,3990.965292,3940.879744,-0.002330172
BTC,3/25/2019,3913.781717,3972.696582,3982.232764,3903.29393,-0.013772919
BTC,3/26/2019,3915.37532,3913.781742,3928.979427,3876.720858,0.000407177
BTC,3/27/2019,4018.59051,3925.865359,4030.357641,3914.577708,0.026361506
BTC,3/28/2019,4008.370872,4018.59051,4033.386524,3990.008616,-0.00254309
BTC,3/29/2019,4080.260114,4008.37107,4100.149119,4006.619169,0.017934778
BTC,3/30/2019,4081.221605,4090.750409,4128.415102,4030.061257,0.000235645
BTC,3/31/2019,4094.704791,4081.221605,4104.536254,4073.245456,0.003303713
BTC,4/1/2019,4135.18494,4094.704791,4148.6618,4052.601676,0.009885975
BTC,4/2/2019,4818.770635,4135.182905,4961.780306,4132.55666,0.165309582
BTC,4/3/2019,5102.150753,4818.773504,5325.233877,4810.244974,0.058807555
BTC,4/4/2019,4875.599431,4966.90163,5071.589614,4787.707994,-0.044403102
BTC,4/5/2019,5030.933271,4875.596147,5060.703203,4875.596147,0.031859434
BTC,4/6/2019,5028.321082,5032.791239,5229.957551,4934.263044,-0.000519226
BTC,4/7/2019,5198.17317,5028.320269,5247.464931,5019.333332,0.033779086
BTC,4/8/2019,5260.205043,5192.929096,5343.247093,5088.678145,0.011933399
BTC,4/9/2019,5179.997649,5260.200329,5285.86342,5117.006185,-0.01524796
BTC,4/10/2019,5283.543758,5179.996674,5450.989154,5170.615377,0.019989605
BTC,4/11/2019,5049.605824,5320.613514,5342.523902,4954.160915,-0.04427671
BTC,4/12/2019,5077.515864,5042.402341,5098.606039,4894.73318,0.005527172
BTC,4/13/2019,5066.86704,5077.521133,5117.621045,5021.765035,-0.002097251
BTC,4/14/2019,5158.387401,5066.87746,5167.43134,5014.165373,0.018062515
BTC,4/15/2019,5045.675166,5145.870366,5181.927,4957.68689,-0.021850285
BTC,4/16/2019,5184.204468,5035.460733,5218.96154,5019.952949,0.027455058
BTC,4/17/2019,5220.959934,5184.20448,5253.861961,5167.683374,0.007089895
BTC,4/18/2019,5276.558982,5218.079843,5310.487045,5214.802942,0.0106492
BTC,4/19/2019,5266.661246,5279.181428,5345.759303,5212.188471,-0.001875794
BTC,4/20/2019,5292.14833,5266.661261,5353.28683,5259.426827,0.004839325
BTC,4/21/2019,5276.558318,5292.148328,5330.917314,5195.633537,-0.002945876
BTC,4/22/2019,5398.433417,5282.088267,5408.841963,5239.165296,0.023097461
BTC,4/23/2019,5552.521911,5398.433417,5622.481868,5359.25192,0.028543187
BTC,4/24/2019,5432.991017,5552.519471,5614.992209,5373.864707,-0.021527316
BTC,4/25/2019,5132.227526,5432.991017,5505.131953,5055.192579,-0.055358732
BTC,4/26/2019,5151.574528,5131.061691,5274.695485,5053.946309,0.003769709
BTC,4/27/2019,5200.193239,5151.574408,5218.815183,5088.298122,0.009437641
BTC,4/28/2019,5152.54574,5200.19306,5208.347656,5118.909133,-0.00916264
BTC,4/29/2019,5151.4335,5156.543028,5192.025339,5083.842704,-0.000215862
BTC,4/30/2019,5277.444469,5155.617283,5292.605385,5130.260198,0.024461341
BTC,5/1/2019,5297.942492,5277.44445,5351.359143,5259.844026,0.003884081
BTC,5/2/2019,5405.878067,5323.63927,5427.488394,5310.6701,0.020373112
BTC,5/3/2019,5697.679054,5405.878111,5791.211463,5378.208048,0.053978463
BTC,5/4/2019,5812.331779,5690.147527,5829.948913,5529.74824,0.020122707
BTC,5/5/2019,5713.035052,5787.598598,5787.645478,5634.72385,-0.017083802
BTC,5/6/2019,5706.008421,5713.034966,5750.565609,5562.314727,-0.00122993
BTC,5/7/2019,5899.529693,5687.259841,5956.150104,5687.253246,0.03391535
BTC,5/8/2019,5932.441391,5759.375057,5942.410892,5708.476326,0.005578699
BTC,5/9/2019,6159.685902,5932.446285,6159.685902,5845.650918,0.038305395
BTC,5/10/2019,6387.82945,6159.689544,6426.831207,6098.157976,0.037038179
BTC,5/11/2019,7254.805536,6347.706737,7337.322181,6346.331889,0.135723111
BTC,5/12/2019,6992.706661,7241.023653,7577.770675,6758.882084,-0.036127622
BTC,5/13/2019,7906.940835,6992.705887,8148.561088,6860.28668,0.130741102
BTC,5/14/2019,7928.417416,7906.946425,8353.869652,7642.403561,0.002716168
BTC,5/15/2019,8177.453519,7989.127708,8260.95311,7844.980238,0.031410569
BTC,5/16/2019,7820.076243,8177.453574,8360.300191,7683.665283,-0.043702758
BTC,5/17/2019,7243.650539,7820.076541,7935.97477,6900.829403,-0.073711008
BTC,5/18/2019,7295.649729,7361.257633,7490.7942,7218.260668,0.007178589
BTC,5/19/2019,8221.259395,7285.421427,8242.357508,7267.210918,0.126871451
BTC,5/20/2019,7917.012499,8221.265473,8296.545603,7581.108489,-0.037007334
BTC,5/21/2019,7961.128743,7984.511103,8092.679154,7811.277222,0.005572335
BTC,5/22/2019,7723.90388,7961.51988,8018.754546,7511.113924,-0.029797893
BTC,5/23/2019,7903.84691,7723.894267,7973.230631,7478.095035,0.023296902
BTC,5/24/2019,8038.506791,7871.375871,8171.800838,7792.433814,0.017037258
BTC,5/25/2019,8089.570163,7990.919816,8130.577634,7935.743891,0.006352345
BTC,5/26/2019,8653.142368,8090.046526,8780.78203,7889.070676,0.06966652
BTC,5/27/2019,8800.346606,8653.151802,8937.246491,8621.572192,0.017011651
BTC,5/28/2019,8719.331485,8776.565788,8819.666297,8555.590834,-0.009205901
BTC,5/29/2019,8672.400107,8721.347641,8756.242443,8430.12989,-0.005382451
BTC,5/30/2019,8287.040256,8665.839657,9084.149997,8025.586476,-0.044435202
BTC,5/31/2019,8513.203882,8285.496394,8544.643225,8120.089479,0.027291243
BTC,6/1/2019,8588.479505,8514.395927,8622.729981,8455.86041,0.00884222
BTC,6/2/2019,8744.265561,8589.169642,8830.182154,8523.242741,0.018138956
BTC,6/3/2019,8474.048229,8744.109224,8765.743462,8342.317687,-0.030902233
BTC,6/4/2019,7645.572514,8108.159569,8108.159569,7453.269352,-0.097766226
BTC,6/5/2019,7790.321135,7644.798758,7922.561139,7586.361621,0.018932346
BTC,6/6/2019,7730.881726,7794.195924,7920.527049,7459.129076,-0.007629905
BTC,6/7/2019,8030.256079,7730.185918,8134.16682,7723.539678,0.038724477
BTC,6/8/2019,7949.425799,8030.233856,8074.593539,7790.899834,-0.010065716
BTC,6/9/2019,7600.922492,7930.892273,7964.024535,7525.592609,-0.04384006
BTC,6/10/2019,7954.006238,7600.922505,8064.900135,7530.5341,0.046452749
BTC,6/11/2019,7903.62525,8014.230919,8048.222661,7714.610306,-0.006334039
BTC,6/12/2019,8151.78868,7903.614632,8249.416067,7824.114084,0.031398684
BTC,6/13/2019,8256.720099,8166.668236,8330.664352,8052.154225,0.012872196
BTC,6/14/2019,8667.787954,8257.277693,8694.022966,8172.400277,0.049785853
BTC,6/15/2019,8836.168413,8698.144537,8897.996023,8622.471735,0.019426001
BTC,6/16/2019,9061.540461,8836.249652,9381.819714,8800.995665,0.025505631
BTC,6/17/2019,9346.975087,9061.593525,9409.342462,8969.770913,0.03149957
BTC,6/18/2019,9012.48785,9337.754059,9357.773256,8943.097105,-0.035785613
BTC,6/19/2019,9259.123638,9011.469676,9285.416716,8967.581715,0.027366005
BTC,6/20/2019,9559.900689,9260.682723,9599.915335,9198.775257,0.032484397
BTC,6/21/2019,9906.407965,9559.900659,9941.527077,9521.832102,0.036245907
BTC,6/22/2019,10461.41217,10206.49034,11190.5678,10058.41627,0.056024768
BTC,6/23/2019,10843.57097,10461.39042,11307.69355,10460.99889,0.036530326
BTC,6/24/2019,10996.45975,10843.60177,11104.10052,10539.81244,0.014099486
